kode_provinsi,nama_provinsi,kode_provinsi_dagri,nama_provinsi_dagri,kode_kabupaten,nama_kabupaten,kode_kabupaten_dagri,nama_kabupaten_dagri,kode_kecamatan,nama_kecamatan,kode_kecamatan_dagri,nama_kecamatan_dagri
11,ACEH,11,ACEH,1112,KAB. ACEH BARAT DAYA,1112,KAB. ACEH BARAT DAYA,1112021,SETIA,111207,Setia
11,ACEH,11,ACEH,1112,KAB. ACEH BARAT DAYA,1112,KAB. ACEH BARAT DAYA,1112030,BLANG PIDIE,111201,Blangpidie
11,ACEH,11,ACEH,1112,KAB. ACEH BARAT DAYA,1112,KAB. ACEH BARAT DAYA,1112031,JEUMPA,111208,Jeumpa
11,ACEH,11,ACEH,1112,KAB. ACEH BARAT DAYA,1112,KAB. ACEH BARAT DAYA,1112040,SUSOH,111204,Susoh
11,ACEH,11,ACEH,1112,KAB. ACEH BARAT DAYA,1112,KAB. ACEH BARAT DAYA,1112050,KUALA BATEE,111205,Kuala Batee
11,ACEH,11,ACEH,1112,KAB. ACEH BARAT DAYA,1112,KAB. ACEH BARAT DAYA,1112060,BABAH ROT,111206,Babah Rot
11,ACEH,11,ACEH,1113,KAB. GAYO LUES,1113,KAB. GAYO LUES,1113010,KUTA PANJANG,111302,Kutapanjang
11,ACEH,11,ACEH,1113,KAB. GAYO LUES,1113,KAB. GAYO LUES,1113011,BLANG JERANGO,111309,Blangjerango
11,ACEH,11,ACEH,1113,KAB. GAYO LUES,1113,KAB. GAYO LUES,1113020,BLANGKEJEREN,111301,Blangkejeren
11,ACEH,11,ACEH,1113,KAB. GAYO LUES,1113,KAB. GAYO LUES,1113021,PUTRI BETUNG,111307,Puteri Betung
11,ACEH,11,ACEH,1113,KAB. GAYO LUES,1113,KAB. GAYO LUES,1113022,DABUN GELANG,111308,Dabun Gelang
11,ACEH,11,ACEH,1113,KAB. GAYO LUES,1113,KAB. GAYO LUES,1113023,BLANG PEGAYON,111306,Blangpegayon
11,ACEH,11,ACEH,1113,KAB. GAYO LUES,1113,KAB. GAYO LUES,1113030,PINING,111305,Pining
11,ACEH,11,ACEH,1113,KAB. GAYO LUES,1113,KAB. GAYO LUES,1113040,RIKIT GAIB,111303,Rikit Gaib
11,ACEH,11,ACEH,1113,KAB. GAYO LUES,1113,KAB. GAYO LUES,1113041,PANTAN CUACA,111311,Pantan Cuaca
11,ACEH,11,ACEH,1113,KAB. GAYO LUES,1113,KAB. GAYO LUES,1113050,TERANGUN,111304,Terangun
11,ACEH,11,ACEH,1113,KAB. GAYO LUES,1113,KAB. GAYO LUES,1113051,TRIPE JAYA,111310,Teripe Jaya
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114010,TAMIANG HULU,111607,Tamiang Hulu
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114011,BANDAR PUSAKA,111610,Bandar Pusaka
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114020,KEJURUAN MUDA,111606,Kejuruan Muda
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114021,TENGGULUN,111611,Tenggulun
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114030,RANTAU,111608,Rantau
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114040,KOTA KUALASIMPANG,111605,Kota Kualasinpang
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114050,SERUWAY,111604,Seruway
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114060,BENDAHARA,111602,Bendahara
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114061,BANDA MULIA,111609,Banda Mulia
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114070,KARANG BARU,111603,Karang Baru
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114071,SEKERAK,111612,Sekerak
11,ACEH,11,ACEH,1114,KAB. ACEH TAMIANG,1116,KAB. ACEH TAMIANG,1114080,MANYAK PAYED,111601,Manyak Payed
11,ACEH,11,ACEH,1115,KAB. NAGAN RAYA,1115,KAB. NAGAN RAYA,1115010,DARUL MAKMUR,111505,Darul Makmur
11,ACEH,11,ACEH,1115,KAB. NAGAN RAYA,1115,KAB. NAGAN RAYA,1115011,TRIPA MAKMUR,111509,Tripa Makmur
11,ACEH,11,ACEH,1115,KAB. NAGAN RAYA,1115,KAB. NAGAN RAYA,1115020,KUALA,111501,Kuala
11,ACEH,11,ACEH,1115,KAB. NAGAN RAYA,1115,KAB. NAGAN RAYA,1115021,KUALA PESISIR,111507,Kuala Pesisir
11,ACEH,11,ACEH,1115,KAB. NAGAN RAYA,1115,KAB. NAGAN RAYA,1115022,TADU RAYA,111508,Tadu Raya
11,ACEH,11,ACEH,1115,KAB. NAGAN RAYA,1115,KAB. NAGAN RAYA,1115030,BEUTONG,111504,Beutong
11,ACEH,11,ACEH,1115,KAB. NAGAN RAYA,1115,KAB. NAGAN RAYA,1115031,BEUTONG ATEUH BANGGALANG,111510,Beutong Ateuh Banggalang
11,ACEH,11,ACEH,1115,KAB. NAGAN RAYA,1115,KAB. NAGAN RAYA,1115040,SEUNAGAN,111502,Seunagan
11,ACEH,11,ACEH,1115,KAB. NAGAN RAYA,1115,KAB. NAGAN RAYA,1115041,SUKA MAKMUE,111506,Suka Makmue
11,ACEH,11,ACEH,1115,KAB. NAGAN RAYA,1115,KAB. NAGAN RAYA,1115050,SEUNAGAN TIMUR,111503,Seunagan Timur
11,ACEH,11,ACEH,1116,KAB. ACEH JAYA,1114,KAB. ACEH JAYA,1116010,TEUNOM,111401,Teunom
11,ACEH,11,ACEH,1116,KAB. ACEH JAYA,1114,KAB. ACEH JAYA,1116011,PASIE RAYA,111409,Pasie Raya
11,ACEH,11,ACEH,1116,KAB. ACEH JAYA,1114,KAB. ACEH JAYA,1116020,PANGA,111406,Panga
11,ACEH,11,ACEH,1116,KAB. ACEH JAYA,1114,KAB. ACEH JAYA,1116030,KRUENG SABEE,111402,Krueng Sabee
11,ACEH,11,ACEH,1116,KAB. ACEH JAYA,1114,KAB. ACEH JAYA,1116040,SETIA BAKTI,111403,Setia Bakti
11,ACEH,11,ACEH,1116,KAB. ACEH JAYA,1114,KAB. ACEH JAYA,1116050,SAMPOINIET,111404,Sampoi Niet
11,ACEH,11,ACEH,1116,KAB. ACEH JAYA,1114,KAB. ACEH JAYA,1116051,DARUL HIKMAH,111408,Darul Hikmah
11,ACEH,11,ACEH,1116,KAB. ACEH JAYA,1114,KAB. ACEH JAYA,1116060,JAYA,111405,Jaya
11,ACEH,11,ACEH,1116,KAB. ACEH JAYA,1114,KAB. ACEH JAYA,1116061,INDRA JAYA,111407,Indra Jaya
11,ACEH,11,ACEH,1117,KAB. BENER MERIAH,1117,KAB. BENER MERIAH,1117010,TIMANG GAJAH,111707,Timang gajah
11,ACEH,11,ACEH,1117,KAB. BENER MERIAH,1117,KAB. BENER MERIAH,1117011,GAJAH PUTIH,111710,Gajah Putih
11,ACEH,11,ACEH,1117,KAB. BENER MERIAH,1117,KAB. BENER MERIAH,1117020,PINTU RIME GAYO,111701,Pintu Rime Gayo
11,ACEH,11,ACEH,1117,KAB. BENER MERIAH,1117,KAB. BENER MERIAH,1117030,BUKIT,111705,Bukit
11,ACEH,11,ACEH,1117,KAB. BENER MERIAH,1117,KAB. BENER MERIAH,1117040,WIH PESAM,111706,Wih Pesam
11,ACEH,11,ACEH,1117,KAB. BENER MERIAH,1117,KAB. BENER MERIAH,1117050,BANDAR,111704,Bandar
11,ACEH,11,ACEH,1117,KAB. BENER MERIAH,1117,KAB. BENER MERIAH,1117051,BENER KELIPAH,111708,Bener Kelipah
11,ACEH,11,ACEH,1117,KAB. BENER MERIAH,1117,KAB. BENER MERIAH,1117060,SYIAH UTAMA,111703,Syiah Utama
11,ACEH,11,ACEH,1117,KAB. BENER MERIAH,1117,KAB. BENER MERIAH,1117061,MESIDAH,111709,Mesidah
11,ACEH,11,ACEH,1117,KAB. BENER MERIAH,1117,KAB. BENER MERIAH,1117070,PERMATA,111702,Permata
11,ACEH,11,ACEH,1118,KAB. PIDIE JAYA,1118,KAB. PIDIE JAYA,1118010,MEUREUDU,111801,Meureudu
11,ACEH,11,ACEH,1118,KAB. PIDIE JAYA,1118,KAB. PIDIE JAYA,1118020,MEURAH DUA,111805,Meurah Dua
11,ACEH,11,ACEH,1118,KAB. PIDIE JAYA,1118,KAB. PIDIE JAYA,1118030,BANDAR DUA,111804,Bandar Dua
11,ACEH,11,ACEH,1118,KAB. PIDIE JAYA,1118,KAB. PIDIE JAYA,1118040,JANGKA BUYA,111803,Jangka Buya
11,ACEH,11,ACEH,1118,KAB. PIDIE JAYA,1118,KAB. PIDIE JAYA,1118050,ULIM,111802,Ulim
11,ACEH,11,ACEH,1118,KAB. PIDIE JAYA,1118,KAB. PIDIE JAYA,1118060,TRIENGGADENG,111808,Trienggadeng
11,ACEH,11,ACEH,1118,KAB. PIDIE JAYA,1118,KAB. PIDIE JAYA,1118070,PANTERAJA,111807,Panteraja
11,ACEH,11,ACEH,1118,KAB. PIDIE JAYA,1118,KAB. PIDIE JAYA,1118080,BANDAR BARU,111806,Bandar Baru
11,ACEH,11,ACEH,1171,KOTA BANDA ACEH,1171,KOTA BANDA ACEH,1171010,MEURAXA,117103,Meuraxa
11,ACEH,11,ACEH,1171,KOTA BANDA ACEH,1171,KOTA BANDA ACEH,1171011,JAYA BARU,117108,Jaya Baru
11,ACEH,11,ACEH,1171,KOTA BANDA ACEH,1171,KOTA BANDA ACEH,1171012,BANDA RAYA,117107,Banda Raya
11,ACEH,11,ACEH,1171,KOTA BANDA ACEH,1171,KOTA BANDA ACEH,1171020,BAITURRAHMAN,117101,Baiturrahman
11,ACEH,11,ACEH,1171,KOTA BANDA ACEH,1171,KOTA BANDA ACEH,1171021,LUENG BATA,117105,Lueng Bata
11,ACEH,11,ACEH,1171,KOTA BANDA ACEH,1171,KOTA BANDA ACEH,1171030,KUTA ALAM,117102,Kuta Alam
11,ACEH,11,ACEH,1171,KOTA BANDA ACEH,1171,KOTA BANDA ACEH,1171031,KUTA RAJA,117106,Kuta Raja
11,ACEH,11,ACEH,1171,KOTA BANDA ACEH,1171,KOTA BANDA ACEH,1171040,SYIAH KUALA,117104,Syiah Kuala
11,ACEH,11,ACEH,1171,KOTA BANDA ACEH,1171,KOTA BANDA ACEH,1171041,ULEE KARENG,117109,Ulee Kareng
11,ACEH,11,ACEH,1172,KOTA SABANG,1172,KOTA SABANG,1172010,SUKAJAYA,117202,Sukajaya
11,ACEH,11,ACEH,1172,KOTA SABANG,1172,KOTA SABANG,1172011,SUKAMAKMUE,117203,Sukamakmue
11,ACEH,11,ACEH,1172,KOTA SABANG,1172,KOTA SABANG,1172020,SUKAKARYA,117201,Sukakarya
11,ACEH,11,ACEH,1173,KOTA LANGSA,1174,KOTA LANGSA,1173010,LANGSA TIMUR,117401,Langsa Timur
11,ACEH,11,ACEH,1173,KOTA LANGSA,1174,KOTA LANGSA,1173011,LANGSA LAMA,117404,Langsa Lama
11,ACEH,11,ACEH,1173,KOTA LANGSA,1174,KOTA LANGSA,1173020,LANGSA BARAT,117402,Langsa Barat
11,ACEH,11,ACEH,1173,KOTA LANGSA,1174,KOTA LANGSA,1173021,LANGSA BARO,117405,Langsa Baro
11,ACEH,11,ACEH,1173,KOTA LANGSA,1174,KOTA LANGSA,1173030,LANGSA KOTA,117403,Langsa Kota
11,ACEH,11,ACEH,1174,KOTA LHOKSEUMAWE,1173,KOTA LHOKSEUMAWE,1174010,BLANG MANGAT,117303,Blang Mangat
11,ACEH,11,ACEH,1174,KOTA LHOKSEUMAWE,1173,KOTA LHOKSEUMAWE,1174020,MUARA DUA,117301,Muara Dua
11,ACEH,11,ACEH,1174,KOTA LHOKSEUMAWE,1173,KOTA LHOKSEUMAWE,1174021,MUARA SATU,117304,Muara Satu
11,ACEH,11,ACEH,1174,KOTA LHOKSEUMAWE,1173,KOTA LHOKSEUMAWE,1174030,BANDA SAKTI,117302,Banda Sakti
11,ACEH,11,ACEH,1175,KOTA SUBULUSSALAM,1175,KOTA SUBULUSSALAM,1175010,SIMPANG KIRI,117501,Simpang Kiri
11,ACEH,11,ACEH,1175,KOTA SUBULUSSALAM,1175,KOTA SUBULUSSALAM,1175020,PENANGGALAN,117502,Penanggalan
11,ACEH,11,ACEH,1175,KOTA SUBULUSSALAM,1175,KOTA SUBULUSSALAM,1175030,RUNDENG,117503,Rundeng
11,ACEH,11,ACEH,1175,KOTA SUBULUSSALAM,1175,KOTA SUBULUSSALAM,1175040,SULTAN DAULAT,117504,Sultan Daulat
11,ACEH,11,ACEH,1175,KOTA SUBULUSSALAM,1175,KOTA SUBULUSSALAM,1175050,LONGKIB,117505,Longkib
12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KAB. NIAS,1204,KAB. NIAS,1201060,IDANO GAWO,120410,Idanogawo
12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KAB. NIAS,1204,KAB. NIAS,1201061,BAWOLATO,120411,Bawolato
12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KAB. NIAS,1204,KAB. NIAS,1201062,ULUGAWO,120427,Ulugawo
12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KAB. NIAS,1204,KAB. NIAS,1201070,GIDO,120406,Gido
12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KAB. NIAS,1204,KAB. NIAS,1201071,SOGAEADU,120435,Sogae'adu
12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KAB. NIAS,1204,KAB. NIAS,1201081,MA U,120428,Ma'u
12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KAB. NIAS,1204,KAB. NIAS,1201082,SOMOLO - MOLO,120429,Somolo-molo
12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KAB. NIAS,1204,KAB. NIAS,1201130,HILIDUHO,120405,Hiliduho
12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KAB. NIAS,1204,KAB. NIAS,1201131,HILI SERANGKAI,120420,Hiliserangkai
12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KAB. NIAS,1204,KAB. NIAS,1201132,BOTOMUZOI,120421,Botomuzoi
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202010,BATAHAN,121315,Batahan
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202011,SINUNUKAN,121322,Sinunukan
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202020,BATANG NATAL,121313,Batang Natal
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202021,LINGGA BAYU,121314,Lingga Bayu
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202022,RANTO BAEK,121318,Ranto Baek
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202030,KOTANOPAN,121308,Kotanopan
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202031,ULU PUNGKUT,121311,Ulu Pungkut
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202032,TAMBANGAN,121310,Tambangan
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202033,LEMBAH SORIK MARAPI,121309,Lembah Sorik Marapi
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202034,PUNCAK SORIK MARAPI,121320,Puncak Sorik Marapi
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202040,MUARA SIPONGI,121312,Muara Sipongi
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202041,PAKANTAN,121321,Pakantan
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202050,PANYABUNGAN,121301,Panyabungan
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202051,PANYABUNGAN SELATAN,121304,Panyabungan Selatan
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202052,PANYABUNGAN BARAT,121305,Panyabungan Barat
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202053,PANYABUNGAN UTARA,121302,Panyabungan Utara
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202054,PANYABUNGAN TIMUR,121303,Panyabungan Timur
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202055,HUTA BARGOT,121319,Huta Bargot
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202060,NATAL,121316,Natal
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202070,MUARA BATANG GADIS,121317,Muara Batang Gadis
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202080,SIABU,121306,Siabu
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202081,BUKIT MALINTANG,121307,Bukit Malintang
12,SUMATERA UTARA,12,SUMATERA UTARA,1202,KAB. MANDAILING NATAL,1213,KAB. MANDAILING NATAL,1202082,NAGA JUANG,121323,Naga Juang
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203010,BATANG ANGKOLA,120307,Batang Angkola
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203011,SAYUR MATINGGI,120321,Sayur Matinggi
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203012,TANO TOMBANGAN ANGKOLA,120330,Tano Tombangan Angkola
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203013,ANGKOLA MUARA TAIS,120332,Angkola Muara Tais
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203070,ANGKOLA TIMUR,120303,Angkola Timur
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203080,ANGKOLA SELATAN,120306,Angkola Selatan
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203090,ANGKOLA  BARAT,120301,Angkola Barat
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203091,ANGKOLA SANGKUNUR,120331,Angkola Sangkunur
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203100,BATANG TORU,120302,Batang Toru
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203101,MARANCAR,120320,Marancar
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203102,MUARA BATANG TORU,120329,Muara Batang Toru
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203110,SIPIROK,120304,Sipirok
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203120,ARSE,120314,Arse
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203160,SAIPAR DOLOK HOLE,120305,Saipar Dolok Hole
12,SUMATERA UTARA,12,SUMATERA UTARA,1203,KAB. TAPANULI SELATAN,1203,KAB. TAPANULI SELATAN,1203161,AEK BILAH,120322,Aek Bilah
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204010,PINANG SORI,120104,Pinangsori
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204011,BADIRI,120115,Badiri
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204020,SIBABANGUN,120108,Sibabangun
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204021,LUMUT,120119,Lumut
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204022,SUKABANGUN,120118,Suka Bangun
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204030,PANDAN,120103,Pandan
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204031,TUKKA,120114,Tukka
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204032,SARUDIK,120120,Sarudik
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204040,TAPIAN NAULI,120107,Tapian Nauli
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204041,SITAHUIS,120113,Sitahuis
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204050,KOLANG,120106,Kolang
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204060,SORKAM,120102,Sorkam
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204061,SORKAM BARAT,120110,Sorkam Barat
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204062,PASARIBU TOBING,120116,Pasaribu Tobing
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204070,BARUS,120101,Barus
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204071,SOSOR GADONG,120109,Sosorgadong
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204072,ANDAM DEWI,120112,Andam Dewi
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204073,BARUS UTARA,120117,Barus Utara
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204080,MANDUAMAS,120105,Manduamas
12,SUMATERA UTARA,12,SUMATERA UTARA,1204,KAB. TAPANULI TENGAH,1201,KAB. TAPANULI TENGAH,1204081,SIRANDORUNG,120111,Sirandorung
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205030,PARMONANGAN,120211,Parmonangan
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205040,ADIANKOTING,120203,Adian Koting
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205050,SIPOHOLON,120204,Sipoholon
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205060,TARUTUNG,120201,Tarutung
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205061,SIATAS BARITA,120202,Siatas Barita
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205070,PAHAE JULU,120205,Pahae Julu
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205080,PAHAE JAE,120206,Pahae Jae
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205081,PURBATUA,120208,Purba Tua
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205082,SIMANGUMBAN,120207,Simangumban
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205090,PANGARIBUAN,120213,Pangaribuan
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205100,GAROGA,120214,Garoga
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205110,SIPAHUTAR,120212,Sipahutar
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205120,SIBORONGBORONG,120209,Siborong-Borong
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205130,PAGARAN,120210,Pagaran
12,SUMATERA UTARA,12,SUMATERA UTARA,1205,KAB. TAPANULI UTARA,1202,KAB. TAPANULI UTARA,1205180,MUARA,120215,Muara
12,SUMATERA UTARA,12,SUMATERA UTARA,1206,KAB. TOBA,1212,KAB. TOBA,1206030,BALIGE,121201,Balige
12,SUMATERA UTARA,12,SUMATERA UTARA,1206,KAB. TOBA,1212,KAB. TOBA,1206031,TAMPAHAN,121222,Tampahan
12,SUMATERA UTARA,12,SUMATERA UTARA,1206,KAB. TOBA,1212,KAB. TOBA,1206040,LAGUBOTI,121202,Laguboti
